customer_id,first_name,last_name,email,phone,city,state,zip_code,loyalty_tier,loyalty_points,joined_date,is_active,acquisition_channel,referral_code,marketing_opt_in,account_status_code,last_login_at,preferred_contact_method
CUST-5cf962f2-a321-4833-abdf-9922f0c089de,Anna,Sandoval,diazrichard@example.net,(725)351-2242,Taylormouth,ME,02886,silver,2487,2025-01-10,True,paid_search,,False,D003,2026-02-12T08:01:55.118119Z,sms
CUST-bbffd876-3924-4a88-abfb-b10c30a02eea,Adam,Cherry,thomaskeller@example.com,001-335-799-9357x7665,Benjaminchester,ID,79478,bronze,5259,2023-11-20,True,social,,True,A001,2026-03-18T13:29:28.680772Z,phone
CUST-d7e054bb-710b-4ac7-9cd8-d2a10e9f99d4,Allen,Turner,danielballard@example.net,+1-552-900-5803x425,North Robert,NY,47413,silver,9500,2022-05-16,True,organic,,True,A001,2026-02-02T03:10:28.710237Z,sms
CUST-fe43fddc-33ad-4276-a8e8-284bca8008f4,Emily,Moore,william48@example.org,268-340-4379x739,West Travisville,NM,31788,bronze,10900,2022-12-23,True,paid_search,REF-9112,False,S002,2026-03-08T23:14:47.090371Z,sms
CUST-e4d67b33-cd7b-4838-9793-91eb159af18f,Kyle,Riley,rose78@example.net,001-446-723-6629x00701,Longmouth,AS,13124,bronze,1816,2023-12-03,True,email_campaign,,True,A001,2026-03-02T13:46:33.818795Z,sms
CUST-00b21afe-0f27-4b27-accf-693ca62c77f0,Maria,Carney,oburnett@example.com,(301)964-6630x31023,Lake Williamview,NY,83057,silver,7180,2025-10-27,False,organic,,False,A001,2026-03-21T08:04:46.151309Z,email
CUST-fb5c4d18-bc42-4b6e-b25b-11ce169fe016,Jenny,Cantrell,blevinsandrew@example.com,001-829-759-4745x4082,Raymondville,VA,13696,gold,11260,2023-06-18,True,social,,True,A001,2026-03-16T23:33:57.678397Z,email
CUST-3c1e4501-4bdd-4358-9e97-7aa49ce7a1d0,Kelly,Chambers,jamesroberts@example.org,001-526-744-6539x48594,South Andreaburgh,OH,09239,gold,10378,2023-03-13,True,organic,,False,S002,2026-04-20T08:06:56.399068Z,sms
CUST-dfa46efb-074b-4de6-b99c-7140e4943848,Carly,Lang,martinezkimberly@example.com,640.909.6882x2668,New Danielle,MH,33695,bronze,8073,2023-11-17,True,referral,,True,A001,2026-02-05T12:41:56.206214Z,email
CUST-f1ffa632-a9ba-41eb-8ebc-82df81d87872,Cody,Foster,morgan76@example.org,327-756-7554x186,Brendaborough,KY,89788,silver,1119,2024-07-06,True,email_campaign,,False,A001,2026-03-15T01:56:03.382282Z,email
CUST-1595ae67-984e-4c75-b52e-80c6c82be85b,Christopher,Zimmerman,jbrown@example.net,931-783-4973x02504,Port Reginachester,MI,91175,bronze,7587,2023-06-18,True,referral,,False,A001,2026-02-21T21:59:35.273659Z,email
CUST-4c1b2f2c-18c0-4262-8e9c-3fd70970cdb4,Jamie,Campbell,fjuarez@example.org,827.441.2988x997,Port Samanthamouth,MN,19772,bronze,9812,2023-12-03,True,email_campaign,,False,A001,2026-02-23T21:22:40.589647Z,email
CUST-59ba5ec7-0102-41cd-bd79-11137ac6c943,Daniel,Clark,charles80@example.net,001-643-313-4631x638,Port Dawnmouth,TN,56495,bronze,2140,2024-02-28,True,email_campaign,,True,A001,2026-02-12T00:16:47.285204Z,email
CUST-5b47081b-f4ff-402a-9602-9681402858d0,Kelsey,Myers,tateaaron@example.com,833.751.2300,West Garyberg,IN,58551,silver,1544,2023-01-22,True,email_campaign,REF-4687,True,A001,2026-03-14T10:58:36.687138Z,email
CUST-4697aa5f-f44e-4c19-99de-dea71876bc0e,Lynn,Henry,knovak@example.com,001-471-786-9369x7994,Carolmouth,NC,67718,silver,9586,2022-02-27,True,email_campaign,REF-8276,True,A001,2026-02-19T17:50:07.915130Z,phone
CUST-e004b074-cd1f-4671-b588-ebb4880cc5c7,Richard,Bartlett,tara61@example.com,001-983-418-8202x06386,Wilsonville,OH,45537,bronze,4563,2021-08-09,True,organic,,False,S002,2026-02-12T01:07:28.246570Z,phone
CUST-40dd1f22-9796-4d02-a7b9-2b3499a963d5,Ralph,Kennedy,obarnes@example.org,755-685-7241,South Krystalfort,MH,38556,bronze,6275,2023-08-10,True,referral,REF-5334,True,D003,2026-02-12T10:03:45.278147Z,email
CUST-34fde347-a6c4-46c8-b0d1-f115f92916ab,Ryan,Moore,fkline@example.org,640-994-1585x77370,Port Melissaport,IN,52790,silver,2835,2025-06-20,True,email_campaign,,True,S002,2026-03-22T13:39:04.915227Z,phone
CUST-05e909eb-2694-49c9-9485-1de9a6f695cd,Kenneth,Mcdonald,greenleslie@example.net,898.461.1600x504,East Jameshaven,DE,22260,bronze,6919,2024-10-10,True,social,,True,A001,2026-04-12T02:12:01.307555Z,email
CUST-99d06f6e-6f39-45c1-88c7-1167e0f9c97f,Connie,Kent,rebecca01@example.net,5548839015,Matthewborough,TX,14198,bronze,7496,2023-01-03,True,paid_search,,False,A001,2026-02-05T16:18:24.234181Z,sms
CUST-5b36087f-694c-4912-b83f-89e072cf3190,Daniel,Jones,brianjohnson@example.org,873-729-3912x816,Gomezshire,VI,13609,gold,11536,2021-12-29,True,referral,,False,D003,2026-04-26T00:54:42.948055Z,phone
CUST-cd0e7705-1c3d-46c3-abbb-2babe5d567f3,Jose,Larson,garciachristine@example.net,001-792-261-6067x510,Dannyton,GA,25609,bronze,10912,2025-01-16,True,social,,False,A001,2026-04-18T13:58:55.034680Z,sms
CUST-379abf63-de55-4e8b-bf82-3210cf6323b6,Robert,Bullock,cwood@example.org,+1-481-882-2585x192,Powellton,MO,35653,gold,7811,2024-04-12,True,email_campaign,,True,A001,2026-04-20T21:32:53.665875Z,email
CUST-dd746872-2ed5-4fe8-ae47-5d1f98ee5806,Robert,Walker,melissapatel@example.net,471-502-9260x05464,Lake Travis,VI,76920,bronze,9683,2024-01-12,True,referral,REF-9639,False,A001,2026-02-02T01:20:24.720983Z,sms
CUST-e1aa39d9-0bbb-4295-854e-44bfd7808cbb,Andrea,Sutton,kaylagardner@example.com,001-505-915-6282x432,Summerburgh,IA,92186,silver,4304,2023-12-03,True,organic,,True,A001,2026-02-20T05:51:50.473163Z,phone
CUST-da0f87d9-6e4f-4385-9a6b-397806ab8a09,Courtney,Taylor,rmoore@example.net,609-660-3271,North Martinbury,IA,82524,bronze,3696,2021-10-20,True,social,,True,S002,2026-03-04T22:22:26.269012Z,email
CUST-ee60b544-a6c3-4ccb-a61f-a028958eb2fa,Justin,Warren,williamschmidt@example.org,8877345055,Samuelchester,NV,61169,bronze,1191,2022-12-25,True,paid_search,REF-5946,False,A001,2026-04-16T18:30:46.457379Z,email
CUST-538cefc9-cb66-4d31-9080-62b3cbbb678e,Kevin,Jones,harperronald@example.com,+1-826-247-0217x6228,Justinburgh,VI,24730,bronze,11867,2023-11-21,True,paid_search,,True,S002,2026-03-07T04:16:18.243519Z,email
CUST-8248d637-b5e2-4f41-b481-6c69db34fc65,Angela,Phillips,bhall@example.net,407-576-7288x0287,West Wendyfurt,NE,15799,silver,6851,2022-09-02,False,referral,,True,S002,2026-04-01T08:19:57.574219Z,phone
CUST-cb8fb027-6071-4741-8803-e590777948b2,Elizabeth,Bautista,lauren67@example.net,777-966-8140,Hawkinsfurt,AL,68492,silver,11577,2023-01-31,True,social,,False,A001,2026-03-30T03:04:11.786081Z,email
CUST-8b9ecac9-3f52-4d39-b8a0-10f3347d44e1,Jamie,Stewart,nlopez@example.com,(507)878-9215x745,Barnetttown,CT,24228,bronze,9707,2023-10-15,True,social,,True,A001,2026-03-10T10:15:56.526994Z,sms
CUST-1786e42d-e4b7-4dfb-bbb5-5ffc9f47bddd,Angela,George,bowersandrew@example.org,001-708-205-2443x97274,New Jerry,IN,06972,bronze,3645,2023-01-11,True,email_campaign,,True,A001,2026-02-12T03:28:12.350788Z,email
CUST-61df81e3-bb05-40ac-a812-5839af799bd9,Micheal,Harris,longdonald@example.org,+1-602-799-3961x6497,North Scottmouth,WV,71878,silver,8201,2021-09-14,True,paid_search,REF-7330,True,D003,2026-03-31T04:04:24.999518Z,sms
CUST-cec4691a-2e92-43f3-b582-b9dde17ac44b,Michael,Roberts,zanderson@example.net,727-409-9570x0441,Wayneshire,MT,76752,bronze,3582,2025-11-09,False,paid_search,,True,S002,2026-03-08T02:06:46.147704Z,phone
CUST-6f787ed7-1980-4aeb-b948-e386d24d3364,Michael,Morris,chase84@example.net,580-443-5139,Holmesfurt,DE,96730,silver,11031,2025-10-21,True,social,,False,A001,2026-02-13T14:33:29.825129Z,email
CUST-066933cf-d797-400a-a83a-1510a9b16ed4,Tina,Baker,curtisstevenson@example.net,6345577968,Christopherfort,UT,15147,bronze,2560,2024-07-20,True,email_campaign,REF-1584,True,D003,2026-04-02T02:48:00.935026Z,email
CUST-521e23bf-a09c-4dd3-a226-3208f5555223,Patricia,Wheeler,martinezashley@example.com,369.519.4299x3910,Lisaport,OK,37784,bronze,2507,2024-08-14,True,organic,REF-7735,True,A001,2026-03-30T12:00:22.383657Z,email
CUST-edebbac4-f66e-4486-b130-ba784c7187ab,Justin,Parker,kathyjones@example.org,001-547-886-0715,Morgantown,NV,04294,bronze,9308,2021-11-27,True,paid_search,,True,S002,2026-02-06T08:01:42.816842Z,phone
CUST-a1d488f4-8de8-4d6f-b9f0-28d3e1cb438f,Lisa,Morgan,jessicaortiz@example.org,445.492.6715x6993,Jordanland,NE,86150,platinum,10986,2021-12-06,True,referral,,True,S002,2026-03-13T14:31:40.944172Z,phone
CUST-b10b64ff-88db-4ac6-bcdd-442bbcbd7bd2,Logan,Torres,sara35@example.net,001-834-377-1059x853,South Kristen,VA,47320,gold,11458,2024-10-12,True,social,REF-9748,False,S002,2026-02-23T23:30:49.195377Z,phone
CUST-3ae2c363-221b-4bf1-8ed0-642a57994505,Cheryl,Hall,monique77@example.org,(612)476-5714x48954,West Darrellview,NH,34452,bronze,1204,2023-03-06,True,paid_search,REF-2962,True,D003,2026-04-27T23:46:49.896032Z,email
CUST-991ab221-bd37-4149-83ec-01dee2811ad4,Miguel,Brewer,ywest@example.net,(282)273-6776x390,Jeffersonport,NE,31211,platinum,7907,2025-09-03,True,email_campaign,,False,A001,2026-01-30T03:27:09.662826Z,email
CUST-005205ef-e445-48af-af99-14be7873eae2,Joseph,Mooney,simpsonjessica@example.org,913-453-1091x13140,South Bruce,ND,28841,bronze,11091,2024-10-12,True,referral,,True,A001,2026-02-19T15:33:26.976228Z,phone
CUST-d33c3b22-6373-4483-bc69-f8ad1e39ad8c,Kathleen,Lynch,kayla12@example.net,506-681-8425x7363,Port Donnafort,VT,89454,silver,2085,2023-02-12,True,referral,,True,A001,2026-03-28T02:07:53.813859Z,email
CUST-d33a6e4b-1d4a-45b0-8f6c-46f31694bc08,Ryan,Thompson,diazandrea@example.org,6742200416,Turnermouth,PR,21449,gold,4309,2025-09-17,True,referral,,True,A001,2026-03-15T07:00:49.436184Z,phone
CUST-a74303e6-eca8-4c10-9c4a-082afbb97f20,Rebecca,Macdonald,smithdevin@example.com,474.745.2079,Ronaldland,GU,16007,bronze,6171,2023-03-14,True,referral,,True,A001,2026-04-04T06:35:55.704986Z,sms
CUST-6159a76a-00d6-423a-a385-e4083696763e,John,Solis,cunninghamjulie@example.org,(796)909-6574,South Willieside,GU,63455,silver,9597,2021-12-18,True,referral,,False,A001,2026-02-14T21:21:41.802515Z,email
CUST-40f081ca-98e3-44a4-8754-547eebbaaa78,Angela,Taylor,veronica06@example.org,9163587277,Kingville,IL,66695,bronze,11879,2022-12-06,True,email_campaign,,True,A001,2026-03-19T00:58:57.673465Z,phone
CUST-9be4d90e-3ab1-44a7-9bba-6a57d278a9aa,David,Espinoza,elizabeth95@example.net,001-888-340-6798x8061,Lake Amy,DE,24936,bronze,4669,2022-10-24,True,social,,False,A001,2026-04-15T03:10:46.789361Z,phone
CUST-1ae21de6-b41a-4b34-b9c6-902fb3f4fe45,Nicole,Stout,littlebryan@example.com,812.216.8964x339,Martinezborough,IL,86283,platinum,3916,2022-08-30,True,paid_search,REF-1512,True,D003,2026-03-01T16:05:14.829531Z,email
CUST-dc15b2e1-878e-4952-acd6-3174758d66bc,Anthony,Mitchell,lisa31@example.net,441.539.4122,Robertside,UT,54732,bronze,4533,2025-05-16,True,referral,,True,A001,2026-04-01T22:47:40.502370Z,phone
CUST-5ad9f249-30f1-45ea-ab5d-c076bcfa1556,Gilbert,Rodriguez,jennifer09@example.org,364.973.3048,Franklinstad,UT,88810,bronze,6075,2022-12-15,True,email_campaign,,False,A001,2026-03-23T12:16:57.023249Z,email
CUST-d0871292-507e-4a3e-9427-8d949b97f2f7,Caitlin,Barnes,millerrebecca@example.org,(783)404-3140,Bartlettport,DE,75393,bronze,2684,2025-08-30,True,organic,,True,D003,2026-03-08T01:30:24.462245Z,sms
CUST-8e6ddc76-1189-43f3-a62e-92ac6aef886a,Eric,Wu,robert42@example.net,515-644-5328x607,West Timothy,ND,56588,gold,6946,2025-11-29,True,referral,REF-5571,True,A001,2026-04-16T04:49:42.202472Z,email
CUST-e88646ae-53f3-4ee0-b80b-801b9b0ed884,Michael,Stevens,gnelson@example.net,401-555-7795,Lake Karastad,AL,56674,bronze,11965,2023-10-01,True,social,REF-8273,True,A001,2026-03-06T05:58:55.640978Z,email
CUST-9cc238f7-f1ae-4b14-8258-4673d7deaa4f,Christian,Schultz,jennifer76@example.com,(853)637-6439x957,Hillmouth,WA,39847,gold,10191,2023-09-18,True,email_campaign,,True,A001,2026-01-31T01:01:48.207453Z,email
CUST-8e5b48d7-5093-46df-99b0-7ae1ec23cbd1,Whitney,Hardy,pgarcia@example.net,+1-812-660-4334x12384,Parksberg,HI,63681,bronze,3949,2021-10-13,True,email_campaign,,True,A001,2026-02-03T12:28:44.453502Z,email
CUST-adebe86b-fca7-4b39-8f1d-66835520ee49,Laura,Russell,howellcatherine@example.com,+1-296-273-7107x383,Taylorstad,KS,34140,silver,11989,2024-05-14,True,organic,,True,S002,2026-02-09T22:33:02.404018Z,phone
CUST-31409309-2317-4578-bef9-883021e20326,Trevor,Rosales,fosterchristine@example.com,876.898.3106x072,Buchananchester,IN,30258,bronze,3073,2024-10-18,True,paid_search,,False,A001,2026-04-10T21:43:16.640647Z,sms
CUST-1ba71bd0-f92b-469b-bcd6-5372062d35ff,Nicholas,Porter,rickydean@example.net,9469572601,New Saraton,AR,47397,gold,1563,2024-07-12,True,email_campaign,,True,S002,2026-03-16T06:53:56.440678Z,email
CUST-47b60f5f-aee5-4dc1-a17d-055c7b6772aa,Tracy,Williams,bclay@example.net,649-287-1891x098,East Denisetown,PR,74600,gold,463,2024-10-15,True,organic,,True,D003,2026-04-22T21:25:07.772327Z,email
CUST-75a82baa-afb9-4118-ad8e-dc09badd3958,Rachel,Barber,rachel61@example.org,806-443-8335x99850,Harrisburgh,LA,49986,bronze,11224,2026-02-01,True,social,,True,S002,2026-04-16T01:45:48.464541Z,email
CUST-154547c3-a270-42fe-b212-34d10ad5176b,Brittany,Giles,robert85@example.com,001-697-990-8404x423,Arnoldtown,IN,30085,silver,5399,2025-01-15,True,email_campaign,,True,A001,2026-02-05T01:42:16.542284Z,phone
CUST-7f442055-fe9e-4369-985d-79eab3e58ebb,Jimmy,Pratt,amy76@example.org,001-669-833-2419x6775,East Thomas,MD,74167,gold,5961,2021-08-06,True,email_campaign,,False,A001,2026-02-18T00:30:21.075614Z,email
CUST-cacb18c6-8a8c-4d93-b069-8384e2aec302,Jonathan,Garcia,mitchell30@example.org,588-865-8488,East Frankstad,OH,03306,bronze,11359,2024-06-27,True,email_campaign,,True,A001,2026-04-03T06:34:08.215055Z,email
CUST-d57c6721-ddd4-4c18-a149-c26d1755be64,Jesse,Smith,oprice@example.org,543-448-6798,West Tinaberg,SD,42848,bronze,9687,2025-09-10,True,social,,True,S002,2026-04-14T21:23:11.342290Z,phone
CUST-aa09fb2f-7ad5-4e9e-a5c0-d9afbfc736c4,Jocelyn,Garcia,eric90@example.org,206.915.3695x815,East Evanborough,SC,11066,silver,3067,2022-06-16,True,organic,,True,A001,2026-01-31T13:09:39.057484Z,email
CUST-0a62dee3-65ee-4742-bcc5-981f4e510ca2,Brian,Wood,ryanwallace@example.com,696.552.2989x044,Lake Krystalberg,ID,87719,gold,10485,2023-10-29,True,organic,,False,A001,2026-03-03T10:25:35.189468Z,phone
CUST-788ab28a-ebff-4aa6-8211-9f5bb8561bd0,Eric,Ward,grantchristian@example.com,(683)277-8386x1197,Smithhaven,NH,90841,bronze,11912,2025-02-10,True,email_campaign,,True,D003,2026-03-28T01:44:47.661829Z,email
CUST-a4d5e67e-36bd-4aa5-8140-41e11f654d1c,Lucas,Odonnell,ryanyoung@example.org,(572)827-2902,West Ashley,FM,13480,gold,9605,2026-01-16,True,social,,True,A001,2026-04-02T04:59:21.359383Z,phone
CUST-9496fad6-ab99-4450-ad52-ac1213d58e12,Nicholas,Sims,clarkadam@example.net,(259)488-3797x81045,Lake Angela,NE,23060,bronze,2165,2024-02-11,True,paid_search,,False,D003,2026-04-24T18:08:05.448968Z,email
CUST-06540b9b-9aea-47df-83cf-21282b7136c7,Jason,Brown,gregoryfrancis@example.org,+1-345-387-5334x8916,Lake Collin,MO,92674,bronze,8802,2023-06-20,False,social,,True,S002,2026-03-04T10:27:00.613211Z,email
CUST-5e476ea6-4a88-40ad-8896-a9c213682757,Allison,Jones,donna52@example.net,701.935.0088x63038,Lake Kimberly,FM,53946,gold,1006,2022-09-05,True,paid_search,,True,A001,2026-02-11T01:51:36.994297Z,email
CUST-3a323ed3-6000-4f42-9fce-9e5523c1e807,Paul,Brown,ireynolds@example.org,693-258-6233x558,East Henry,TX,56568,bronze,8635,2023-01-06,True,organic,,False,A001,2026-02-17T08:23:38.401022Z,email
CUST-512417d0-0533-49f7-a594-a120483e2ce7,Mark,Pittman,kevinwest@example.com,(789)959-7630,Bakermouth,KS,16255,bronze,5867,2023-05-26,True,referral,,True,A001,2026-02-03T17:26:42.251807Z,email
CUST-1b766e13-d3a8-45e2-811b-5af881ee7c17,Crystal,Calhoun,monica55@example.net,504.831.0374,Nicolechester,NE,01360,bronze,10723,2021-05-03,True,paid_search,,True,D003,2026-03-13T03:06:13.944514Z,sms
CUST-756c161d-3300-49ce-8c18-9e1c19a1b762,Hannah,Morris,daniel04@example.net,364.997.0184x6417,Marquezport,LA,39479,silver,8389,2021-08-19,True,organic,,False,A001,2026-03-08T01:32:48.278205Z,email
CUST-97c4ad11-0448-49a3-a329-52c902f6bf4a,Mark,Erickson,ipetty@example.net,+1-985-422-8908x845,Leonardside,DE,11536,silver,7866,2022-07-05,True,referral,,True,A001,2026-04-24T15:29:20.466699Z,email
CUST-568a3dd9-e9dd-4d54-93c2-e4f13e59abb1,Sophia,Young,williammorris@example.net,(324)618-1374,Brandonshire,AK,85434,bronze,6465,2021-08-09,False,paid_search,REF-7264,True,A001,2026-02-14T16:05:36.535297Z,phone
CUST-5debed2a-c9e1-42fc-8d12-416ed13e7024,Jacob,Mata,bowmanamanda@example.org,+1-426-670-2531x71836,Kurtmouth,LA,94273,silver,5505,2025-11-27,True,referral,,False,A001,2026-03-20T23:47:33.794113Z,phone
CUST-3b03d3e1-9e61-4724-ab96-14dea61d1a6a,Michael,Houston,iherring@example.net,+1-769-800-5274x306,Lake Chelseaborough,IA,16924,gold,8725,2022-09-21,True,referral,,True,D003,2026-03-16T22:47:05.726273Z,sms
CUST-dfd44995-7c43-4e4c-9423-2b938f8bbae5,Christian,Peterson,theresa55@example.net,+1-767-999-8687x146,North Angela,PR,42678,silver,10107,2021-09-03,True,email_campaign,,True,S002,2026-04-02T00:11:20.721294Z,sms
CUST-c31afdaf-fb6f-4e9b-ac11-23a1a5ec6de6,Dana,Miller,rmoore@example.org,420.555.9566,Trujilloburgh,MA,47503,bronze,7206,2023-05-20,False,social,,True,S002,2026-04-13T01:56:51.480023Z,email
CUST-1887735a-3baf-415a-a47c-9b3b7aec878f,Kellie,Hill,courtney91@example.org,518.243.4382,Wellsside,OH,14647,silver,10427,2021-07-24,True,email_campaign,,True,D003,2026-04-14T13:13:19.919245Z,email
CUST-4b37db39-99ff-45a9-b783-04f122a0de0a,Robert,Fitzgerald,popejason@example.net,559-995-1909x690,Sethview,NV,06456,platinum,3974,2022-12-02,True,organic,,True,D003,2026-04-11T04:28:40.318563Z,phone
CUST-adef859d-fa9e-4e16-b310-2c04d1c2b3e0,Dean,Wheeler,wmoore@example.com,(704)941-3961x7039,Christopherport,NE,58554,bronze,4411,2023-09-15,True,email_campaign,REF-1800,True,D003,2026-04-20T22:01:36.687108Z,phone
CUST-6842d2c9-3d04-48cd-bb1d-b36ad459b892,Susan,Collins,marshallchristie@example.net,5978319923,Austinville,SC,79619,bronze,2569,2021-05-29,True,referral,,True,S002,2026-04-10T00:14:32.785786Z,email
CUST-d096d58a-bc13-4697-9224-4da265f13036,Sharon,Fernandez,mzimmerman@example.net,(359)412-5121,Meredithstad,CT,60474,silver,11137,2022-06-18,True,referral,,True,A001,2026-04-16T03:42:25.555454Z,phone
CUST-e64be1f1-ff90-4a3e-ad76-7f08587db7f1,Karen,Lawson,taylorandrew@example.org,898-513-6866,South Jill,GA,26723,silver,4835,2025-01-20,True,email_campaign,,True,A001,2026-02-23T00:08:07.351589Z,phone
CUST-209fbffb-19ba-4bbf-bb93-4ecf2ba38905,Jeffrey,Thompson,rhonda34@example.org,9929852089,Collinsstad,MH,77367,platinum,4713,2021-11-08,True,email_campaign,REF-3273,True,D003,2026-02-09T04:41:57.386079Z,phone
CUST-96a65c71-6846-4d96-b183-744739d4cac7,Lisa,Schultz,lindanewman@example.net,7568895070,Hillstad,OR,66640,silver,8214,2023-06-26,True,paid_search,,False,A001,2026-03-19T08:45:26.472069Z,phone
CUST-7a72c397-3a3c-420d-89e5-9f070ee0ac04,Stephanie,Potts,ghickman@example.net,851.922.5137,Karenland,ID,48592,bronze,9987,2025-06-08,True,paid_search,,False,A001,2026-03-14T17:50:22.783341Z,email
CUST-559a024c-5a6d-4143-85bb-c1a307d60d81,Manuel,Jenkins,lichristopher@example.com,001-624-356-4653,South Kevinhaven,MP,67319,gold,10101,2025-11-23,True,paid_search,REF-5608,True,D003,2026-04-27T13:58:00.866759Z,email
CUST-da33614e-aa9e-4550-b296-2555fec01ef7,Sherri,Nichols,hayley79@example.org,927.518.8648,Port Cynthia,IN,02866,bronze,10960,2022-03-10,True,social,,True,A001,2026-02-11T16:52:59.398125Z,phone
CUST-f95b8044-4cba-4cd2-8875-13f6f21b1e11,Linda,Johnson,diazjeremiah@example.com,826.913.2976x88755,Shannonville,NH,01352,silver,3666,2021-09-25,True,paid_search,,False,A001,2026-03-14T06:50:57.852538Z,email
CUST-fb0932a3-dc81-4b02-8b6a-281191184364,Rose,Smith,nicholsonjessica@example.com,257-617-9707x067,New Andrew,MD,31001,bronze,3016,2022-04-26,True,social,,False,A001,2026-02-26T20:49:16.981195Z,email
CUST-fe1ac8ef-5663-4622-9c2a-bc1c4ee5713a,William,Byrd,sue53@example.org,532.211.6108x2087,Lake Jennifer,VT,57209,bronze,612,2025-03-23,True,email_campaign,REF-1856,True,A001,2026-02-11T19:36:15.283184Z,sms
CUST-966c2d27-832b-426e-b902-d887a1f2758e,Kurt,Mcgee,cooleyamy@example.net,+1-586-837-1204x852,Vazquezview,WA,04529,gold,10553,2023-01-15,True,referral,,False,A001,2026-03-28T17:29:20.984880Z,email
CUST-c23558a5-52cd-474e-ba3c-98865f176bec,Benjamin,Jones,laurenhale@example.com,+1-532-805-6497x59437,Patrickfurt,IA,61452,silver,8699,2022-03-12,True,social,,True,S002,2026-03-17T04:28:45.109514Z,email
CUST-2b8a39d1-311c-4a9c-b8c3-3d96dc26f2de,James,Steele,ujenkins@example.net,(493)599-4986,Williamsonville,GA,48342,silver,11095,2024-05-04,False,organic,,True,D003,2026-03-08T23:05:55.596347Z,email
CUST-c1956230-e567-4443-94a2-e93fd0e02d9f,Laurie,Keller,xfowler@example.net,+1-973-852-1536x661,Aprilstad,MN,69874,bronze,9952,2022-08-03,True,organic,,False,A001,2026-04-18T00:23:52.367069Z,email
CUST-3b91989c-781c-4c0e-8fae-189b807e7021,Patricia,Leon,larry00@example.net,+1-981-669-7153x6360,North Edward,OR,02894,bronze,4361,2025-07-16,True,paid_search,,False,A001,2026-04-08T09:35:43.681380Z,email
CUST-adc255f7-2cdf-4a68-85d5-2a7affaace76,Sarah,Nguyen,nelsonjames@example.net,465-977-8877,Sherriberg,PA,20664,bronze,2875,2025-05-05,True,social,,False,A001,2026-02-27T01:12:47.067868Z,email
CUST-a8cb58ee-4f1d-47f1-b851-a76584c97259,Stacey,Foley,victoria04@example.net,701-769-8774x5664,Johnsonhaven,LA,42937,bronze,7204,2023-10-13,True,organic,,True,A001,2026-03-05T15:36:00.194310Z,sms
CUST-6fadfa11-bd7e-4d61-8a13-67c82786b3d6,Victor,Ramirez,lrichard@example.com,278.356.5943,Paulahaven,AS,61390,bronze,7914,2021-07-11,True,referral,,True,A001,2026-02-10T03:38:09.050392Z,email
CUST-653d49a7-c961-4afe-ab90-af0fd2a09caa,Frederick,Kelly,tmorgan@example.net,639.350.6966,Hayleychester,NM,59597,silver,10790,2024-04-25,True,paid_search,REF-2437,False,D003,2026-02-14T09:32:24.917682Z,sms
CUST-79987809-fa6d-4976-a62d-68169efdb862,Joseph,Farmer,johnstonjack@example.com,001-997-213-3195,Lake Ricardo,SD,62400,platinum,896,2024-11-28,True,email_campaign,REF-2698,False,A001,2026-02-13T01:43:17.416995Z,phone
CUST-10634315-c1e8-4573-97cb-ae824b36f5a6,Emily,Foster,schneidercameron@example.org,(760)252-0933x59154,Lake Megan,NV,25227,silver,1406,2024-02-27,True,email_campaign,,True,A001,2026-04-16T19:03:57.374726Z,phone
CUST-41084367-4517-4034-91cf-f364764b5d65,Laura,Miller,smclaughlin@example.org,980.581.2612,Brandonmouth,NH,49123,bronze,2811,2022-05-19,True,social,,True,A001,2026-03-20T08:10:56.993330Z,sms
CUST-ee0371ec-9a1a-4c33-b880-24e9e4be5f68,Juan,Garcia,gramirez@example.com,381.646.1459,New Walter,VI,80288,bronze,3730,2022-09-29,True,organic,,True,A001,2026-03-04T06:28:45.719898Z,phone
CUST-de660781-ec4a-4459-abfa-0b300af12c4c,Robin,Orozco,vanessa48@example.com,(535)378-9974x183,Walterfurt,WY,27975,gold,7055,2024-12-04,True,referral,,True,S002,2026-04-06T09:16:31.406516Z,sms
CUST-512b8961-7e0d-4109-8a93-b725dcdcfdd6,Brittany,May,nicholaslucas@example.com,666.283.7566x9395,Jerrytown,IL,98488,silver,10766,2025-07-08,True,email_campaign,,True,A001,2026-04-22T22:39:24.666170Z,sms
CUST-31a10712-f41d-4542-88fb-8fcb30a70887,Toni,Mack,angel22@example.com,662-938-7802,Robbinsberg,NJ,02576,silver,3407,2022-05-07,True,social,REF-3311,True,A001,2026-03-23T14:13:59.345309Z,email
CUST-817ea6b8-35e8-4b28-99c8-76fa8ed63b52,Gary,Phelps,troy05@example.net,001-835-260-2834x0658,Lake Joannland,AS,40598,silver,8411,2022-07-31,True,referral,,True,A001,2026-02-15T21:35:57.607602Z,sms
CUST-a266834b-2374-4ec4-aa51-1cf64347214c,Sabrina,Kelley,hrogers@example.com,+1-681-960-2282x78661,Lake Lisaton,CA,46225,silver,3233,2025-05-06,True,paid_search,,True,A001,2026-04-07T11:42:09.938109Z,sms
CUST-bee5bc25-cbd4-4b55-b325-1b3b542cec5d,Ethan,French,bellmartin@example.com,233-960-3193x91523,Port Jamie,MT,04930,bronze,10554,2025-08-07,True,referral,REF-1451,True,A001,2026-02-26T16:56:59.772042Z,phone
