order_id,customer_id,email_snapshot,order_date,status,payment_method,declared_total,currency,source_system,ingested_at,billing_address,shipping_address,promo_code,session_id,ip_address,raw_status_code,user_agent,delivery_window,gift_message
ORD-14a1a011-21e7-4555-9e7b-91049bd0373a,CUST-952f43c1-f30a-4238-98fb-4101a240e5b0,lindseygarcia@example.net,2024-10-23,shipped,credit_card,1462.87,USD,pos,2026-04-28T11:21:34.704552Z,"951 Kathy Mountain, Port Kellyshire, OK 50650","358 Jacob Knoll Apt. 259, South Michaelfurt, PA 67624",PROMO-2009,889649db-80bb-4cb2-8854-915d03a8e599,172.23.93.238,ORD_003,Opera/9.52.(Windows NT 5.01; quz-PE) Presto/2.9.189 Version/12.00,1-2 days,True
ORD-cc2b6015-6a26-4731-a4e6-7abc4bb3ac21,CUST-faca18a4-8aaa-4c79-ab71-0a236bf876b8,randy29@example.org,2024-06-25,shipped,paypal,304.16,USD,web,2026-04-28T11:21:34.704787Z,"7404 Melissa Row Suite 061, South Kara, NJ 60147","46779 Lee Falls, Wilsonview, AL 95356",,75ca58d9-6318-44c4-ae78-ae581bbbe21d,88.203.224.232,ORD_001,Opera/8.86.(X11; Linux x86_64; nn-NO) Presto/2.9.183 Version/10.00,1-2 days,False
ORD-ddab1e3e-1e02-445f-a403-3c85ea66164d,CUST-38714eb8-23a8-492c-b425-a046271bf43d,rachel34@example.com,2025-05-15,confirmed,paypal,1234.02,USD,pos,2026-04-28T11:21:34.704956Z,"78227 Lisa Shoal, Chloechester, MD 87074","00002 Allen Oval Suite 833, West Williamborough, WI 22345",,194af682-f3e7-467d-a0b3-e81a27cc767d,112.234.220.196,ORD_002,Opera/8.60.(Windows NT 5.01; bem-ZM) Presto/2.9.179 Version/12.00,3-5 days,True
ORD-b4f4feba-8e5f-46c8-85f3-e11e27dcbd21,CUST-4a567ee1-0637-4ce6-9a25-6025aa572c02,burnseugene@example.com,2025-01-30,delivered,bank_transfer,627.24,USD,mobile_android,2026-04-28T11:21:34.705199Z,"670 Thomas Road, New Mikaylahaven, MD 61536","882 Hall Lodge, West Hollyland, NC 26755",PROMO-6503,a4e8cf4c-e61a-45e1-8c67-bb4c96cb5cbe,8.212.14.127,ORD_002,Mozilla/5.0 (Windows CE; es-US; rv:1.9.0.20) Gecko/5442-08-01 19:37:28.292953 Firefox/3.8,3-5 days,False
ORD-6e9a858c-1f03-4c56-b7a9-c2f91b056bc9,CUST-9be4d90e-3ab1-44a7-9bba-6a57d278a9aa,marcia26@example.org,2026-02-21,delivered,credit_card,211.7,USD,pos,2026-04-28T11:21:34.705379Z,"60073 Blair Canyon, East Michaelstad, MI 69697","PSC 4872, Box 1539, APO AP 77626",,c3ece7fe-a78f-48eb-b7cf-74e094f6204f,37.228.38.16,ORD_003,"Mozilla/5.0 (iPad; CPU iPad OS 7_1_2 like Mac OS X) AppleWebKit/531.1 (KHTML, like Gecko) CriOS/40.0.840.0 Mobile/32G050 Safari/531.1",5-7 days,True
ORD-1af0dcf0-b253-4ab2-ab2b-8112bd289104,CUST-59ba5ec7-0102-41cd-bd79-11137ac6c943,charles80@example.net,2024-06-12,confirmed,credit_card,477.0,USD,pos,2026-04-28T11:21:34.705615Z,"97977 Rebecca Place Suite 040, New Richard, WI 61547","95233 Stephanie Island, Barbaraport, GA 77040",PROMO-6937,40aacc10-b306-4cfc-a3b3-62e7a7557bda,142.151.116.177,ORD_005,Mozilla/5.0 (Android 2.0; Mobile; rv:12.0) Gecko/12.0 Firefox/12.0,1-2 days,False
ORD-c98990c4-3ac0-4c19-b16c-69e09e053e39,CUST-64d637f6-f579-46dc-81fc-6003597af365,gsullivan@example.org,2025-03-21,delivered,debit_card,6339.78,USD,web,2026-04-28T11:21:34.705911Z,"4602 Jessica Meadows Apt. 710, Youngbury, GU 39609","001 Velasquez Circle, Duncanshire, IA 04263",,a8b8a4af-5610-49fb-90a0-d34eb9ca9e7d,72.76.237.152,ORD_003,"Mozilla/5.0 (iPad; CPU iPad OS 17_2_1 like Mac OS X) AppleWebKit/536.2 (KHTML, like Gecko) FxiOS/17.0q0732.0 Mobile/95G419 Safari/536.2",5-7 days,False
ORD-02a151c4-40e1-4717-9196-6b7d1c1dea5f,CUST-4d07edac-ecd3-4de8-97fa-102e0abf59fe,zstevenson@example.net,2026-02-27,delivered,credit_card,420.96,USD,mobile_ios,2026-04-28T11:21:34.706198Z,"010 Cruz Ferry Apt. 251, Nicholastown, WI 39815","28639 West Common Suite 544, Millerfort, MS 33512",,9a79f8e0-063e-4199-a4e5-01858473a032,201.60.36.216,ORD_004,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_2 rv:3.0; ks-IN) AppleWebKit/531.15.6 (KHTML, like Gecko) Version/5.0.5 Safari/531.15.6",5-7 days,True
ORD-098d16c2-f537-4f8a-bc0b-5d6d065311ae,CUST-e61a6264-bb91-4eb8-a34c-191179bb2ae6,andrea54@example.org,2024-05-29,delivered,credit_card,4000.44,USD,pos,2026-04-28T11:21:34.706516Z,"569 Byrd Drive Suite 012, Lake Johntown, FL 57628","Unit 8326 Box 0531, DPO AA 99079",,61581d8b-33dc-4f7a-a26d-ad8f37a7a1ef,76.160.47.149,ORD_003,Opera/8.79.(X11; Linux x86_64; sd-IN) Presto/2.9.167 Version/11.00,5-7 days,False
ORD-dcffb004-df30-4d31-bf5e-8eaad89a4d32,CUST-57a1286b-915f-486c-85de-7169e04baa44,danielchurch@example.com,2025-07-26,delivered,paypal,233.99,USD,mobile_android,2026-04-28T11:21:34.706742Z,"726 Amanda Turnpike Apt. 658, South Jennifermouth, WV 81195","20160 Beck Fall, West Jacquelineville, IA 88620",,2425cc9c-587f-46bd-857c-6198f51731c2,59.220.157.18,ORD_003,Mozilla/5.0 (Android 13; Mobile; rv:56.0) Gecko/56.0 Firefox/56.0,3-5 days,False
ORD-3b5ab490-f12a-465e-bcb4-0ac891b673f9,CUST-283424aa-a431-4721-9f90-35dcec7fd9ea,rrosario@example.com,2026-01-03,shipped,credit_card,435.49,USD,mobile_ios,2026-04-28T11:21:34.706929Z,"553 Karina Trace, East Joseph, FL 79639","95102 Stephens Haven, Alexandermouth, IL 64766",PROMO-1509,441ca1fb-5c7f-4458-b2a4-11dc0d3953db,216.53.74.97,ORD_005,"Mozilla/5.0 (Windows NT 5.2) AppleWebKit/533.0 (KHTML, like Gecko) Chrome/22.0.837.0 Safari/533.0",1-2 days,False
ORD-a80420a7-fcb3-46d8-9927-cc723681ec98,CUST-13b59dfe-0911-4965-9dd6-7b6c7d89efb4,joshuafrench@example.com,2024-07-04,delivered,bank_transfer,625.89,USD,mobile_android,2026-04-28T11:21:34.707210Z,"745 James Rue, Lauraberg, MO 93334","Unit 3949 Box 2285, DPO AE 64734",PROMO-6093,2fdb0529-cd88-43e0-9288-3157658e7862,56.195.203.174,ORD_005,Mozilla/5.0 (Android 4.4.4; Mobile; rv:40.0) Gecko/40.0 Firefox/40.0,2-3 days,True
ORD-7cb457f2-bb6b-4915-9e8a-946fe28acd30,CUST-d1010e70-90eb-484e-be43-ad0af8285f4e,leahsmith@example.org,2025-10-04,shipped,paypal,2258.93,USD,mobile_ios,2026-04-28T11:21:34.707437Z,"24118 Wilson Corner Apt. 940, Fleminghaven, AK 32308","702 Shea Trace Suite 116, Burtonborough, MD 27598",,0d91017b-594d-42a3-a47f-172234dda566,74.152.141.8,ORD_002,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/536.1 (KHTML, like Gecko) Chrome/28.0.885.0 Safari/536.1",1-2 days,False
ORD-4dc23c13-a28a-4578-99c7-840146dd94e9,CUST-b7066706-a2ad-44d8-949f-245e0142e190,solisjennifer@example.com,2025-07-29,cancelled,credit_card,204.12,USD,mobile_android,2026-04-28T11:21:34.707728Z,"76746 Harvey Rue, Williamsonside, NV 96663","1451 Joshua Port, Natashaview, FL 37462",PROMO-4491,9669c23a-c6d5-4609-919d-1d160543fc72,10.114.116.221,ORD_005,Opera/8.57.(Windows 98; Win 9x 4.90; fa-IR) Presto/2.9.186 Version/11.00,5-7 days,False
ORD-7cecb78f-8e3b-4df5-9519-4337ebb1e456,CUST-9cc238f7-f1ae-4b14-8258-4673d7deaa4f,jennifer76@example.com,2025-07-02,shipped,paypal,1405.24,USD,pos,2026-04-28T11:21:34.708010Z,"62022 Cassandra Passage Suite 608, Heatherside, NJ 68019","405 Shelly Falls Apt. 515, West Larry, SC 40566",,6022e293-0ef8-4ef6-8dc9-f5a3659c8f75,95.37.174.172,ORD_001,Mozilla/5.0 (compatible; MSIE 7.0; Windows NT 4.0; Trident/3.1),1-2 days,False
ORD-1556dcff-ffba-4901-98b0-a65e2366e217,CUST-8e5b48d7-5093-46df-99b0-7ae1ec23cbd1,pgarcia@example.net,2024-05-20,delivered,paypal,1127.16,USD,web,2026-04-28T11:21:34.708248Z,"7962 Deanna Station Suite 465, Floresburgh, PW 87785","59601 Emily Trail Suite 082, Hesschester, ME 50215",PROMO-9404,6ecf77db-3fd6-4037-b935-5f6e1898536b,45.123.125.233,ORD_004,Mozilla/5.0 (X11; Linux i686; rv:1.9.6.20) Gecko/5833-08-10 13:51:21.985489 Firefox/3.6.10,2-3 days,False
ORD-04e8dfe3-9331-4e78-9122-79562ee7478c,CUST-1116a8bd-3e7b-4e83-bbd0-a047d07c5160,michaelbrown@example.org,2025-11-13,delivered,credit_card,469.0,USD,web,2026-04-28T11:21:34.708463Z,"8032 Knight Passage Suite 771, Lake Thomasbury, MI 91630","35375 Pope Valley Suite 735, Parkerhaven, OH 61602",,f74587ae-0450-4088-9663-b84a9b9c5f1a,57.228.86.161,ORD_004,"Mozilla/5.0 (iPod; U; CPU iPhone OS 3_2 like Mac OS X; wo-SN) AppleWebKit/535.33.3 (KHTML, like Gecko) Version/4.0.5 Mobile/8B112 Safari/6535.33.3",2-3 days,False
ORD-b8e747a4-4564-4b70-b165-623f4d5232c9,CUST-3a840ea4-8384-4490-9233-b2dfbce0ca02,nross@example.com,2025-04-28,delivered,bank_transfer,1893.18,USD,pos,2026-04-28T11:21:34.708776Z,"51596 Ryan Camp Suite 646, New April, WV 23327","687 Daniels Manors, New Janetview, NE 12722",,95b062fb-1850-47e8-84b5-c231ad069eb2,196.174.44.54,ORD_005,Opera/8.13.(X11; Linux x86_64; tt-RU) Presto/2.9.185 Version/10.00,3-5 days,False
ORD-7982a93d-1da2-447d-abe9-bada46ceb9b0,CUST-8fc9b25c-2612-49b5-82b4-3e4e672d75b4,andrew39@example.org,2026-01-03,cancelled,gift_card,220.57,USD,mobile_android,2026-04-28T11:21:34.708936Z,"4277 Shannon Lights, Ortegachester, NJ 18986","3380 Davidson Rapids Suite 087, New Bradleymouth, GU 13526",,11671d16-31b4-40fe-93bd-e4c55b1da793,94.205.128.63,ORD_001,"Mozilla/5.0 (iPod; U; CPU iPhone OS 3_1 like Mac OS X; lo-LA) AppleWebKit/532.33.4 (KHTML, like Gecko) Version/3.0.5 Mobile/8B118 Safari/6532.33.4",3-5 days,False
ORD-ce89015c-1f25-466c-8fec-bf1eba59d8d5,CUST-12ba1584-c2a9-401c-968d-1db7db10f277,pamelapeters@example.org,2025-12-18,delivered,bank_transfer,358.05,USD,mobile_ios,2026-04-28T11:21:34.709215Z,"5795 Jennifer Roads, Brownborough, GU 14079","45134 Carter Mountain Apt. 206, Lake Rhondastad, WI 73411",,99a930ce-be74-4833-9b9f-efd14cb9deb6,188.148.247.239,ORD_005,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_7_8 rv:2.0; brx-IN) AppleWebKit/531.35.3 (KHTML, like Gecko) Version/4.0.3 Safari/531.35.3",5-7 days,False
ORD-b9cdfa46-ad3b-405b-b30d-282a7a1b22c0,CUST-a4a93cc9-5dcc-4653-a1cf-7265cc40c6d4,karenlewis@example.org,2025-08-25,delivered,credit_card,155.91,USD,web,2026-04-28T11:21:34.709404Z,"52020 Richardson Isle, Heidichester, NJ 44901","933 Patricia Ville, Lake Chadtown, WV 57596",,4a967540-6445-46c9-a28e-3de8645e5d4d,14.165.67.122,ORD_002,"Mozilla/5.0 (iPad; CPU iPad OS 3_1_3 like Mac OS X) AppleWebKit/536.2 (KHTML, like Gecko) CriOS/62.0.842.0 Mobile/05Y757 Safari/536.2",3-5 days,False
ORD-7a91386a-fa96-4d04-b144-1a41c6c19b63,CUST-95e525c9-a74c-4bfb-923c-6b05276d7412,vincentprice@example.com,2024-07-21,pending,gift_card,71.32,USD,pos,2026-04-28T11:21:34.709579Z,"89444 Darren Mount Apt. 619, New Tammytown, MO 16478","PSC 5249, Box 4043, APO AE 39581",PROMO-0689,5248b392-ac1f-4859-9acd-b4e9fb47e220,193.130.50.111,ORD_002,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_5_2 rv:5.0; fo-FO) AppleWebKit/533.47.5 (KHTML, like Gecko) Version/5.1 Safari/533.47.5",2-3 days,False
ORD-8203b2be-6f7b-4d29-bfa9-7422b6eb02d3,CUST-a266834b-2374-4ec4-aa51-1cf64347214c,hrogers@example.com,2024-12-23,delivered,debit_card,41.06,USD,pos,2026-04-28T11:21:34.709806Z,"886 Palmer Club Suite 819, Port Katrina, IL 96601","4993 Christopher Falls, Lopezville, NJ 91425",,d1eb9c9e-1792-4d60-9eb7-9873636aab29,113.19.210.77,ORD_003,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_9_4 rv:3.0; te-IN) AppleWebKit/535.38.6 (KHTML, like Gecko) Version/5.1 Safari/535.38.6",5-7 days,False
ORD-d6a91f92-5c19-41ec-9cc4-74c89331a5c5,CUST-7e716bdd-7b6b-44fc-973d-bec97733a4a8,hyoung@example.net,2024-12-07,confirmed,paypal,729.99,USD,pos,2026-04-28T11:21:34.710065Z,"39855 Fernandez Vista, Barberfort, NH 19490","89897 Jason Knoll Apt. 183, Carterchester, ME 83034",,4742350d-ce74-40f4-b844-ab50e67ccd47,154.129.3.156,ORD_003,"Mozilla/5.0 (iPod; U; CPU iPhone OS 4_0 like Mac OS X; tt-RU) AppleWebKit/534.26.2 (KHTML, like Gecko) Version/4.0.5 Mobile/8B113 Safari/6534.26.2",2-3 days,False
ORD-ae06045f-b7a5-42fc-a183-ea83478ef65f,CUST-55d25479-9f28-44d4-a079-d53664296937,zjones@example.net,2025-03-01,delivered,credit_card,1045.48,USD,web,2026-04-28T11:21:34.710371Z,"18624 Chen Rapid Suite 509, Elizabethfurt, AZ 60512","431 Samantha Ways Apt. 766, North James, NH 73145",,373bab9e-f547-4c91-b30a-a47ce784c5a7,33.50.101.55,ORD_001,Mozilla/5.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0),3-5 days,False
ORD-a98fb5fb-c265-4cb4-bd4c-fe5623423d3c,CUST-f0d2ea57-6e4e-4d0e-a945-d40bbc314d5e,shawelizabeth@example.net,2025-04-17,delivered,paypal,521.96,USD,pos,2026-04-28T11:21:34.710655Z,"557 Foster Ports, East Angela, AS 64213","348 Maria Trafficway Apt. 035, Port Kerry, FL 20151",PROMO-6365,679e0951-4624-48ba-8697-c57b3323dfe0,223.89.36.135,ORD_003,"Mozilla/5.0 (iPod; U; CPU iPhone OS 4_0 like Mac OS X; se-NO) AppleWebKit/532.20.6 (KHTML, like Gecko) Version/4.0.5 Mobile/8B115 Safari/6532.20.6",2-3 days,False
ORD-34ce83da-18a7-4230-8067-d65e187ca22e,CUST-1ba71bd0-f92b-469b-bcd6-5372062d35ff,rickydean@example.net,2026-04-22,delivered,bank_transfer,2291.4,USD,mobile_android,2026-04-28T11:21:34.710930Z,"741 Amanda Turnpike, Craigville, VA 79252","4011 Annette Crest, Rubenchester, ID 07291",PROMO-1617,ab0f9318-fecb-406e-b989-975e19a90414,82.85.247.204,ORD_004,Mozilla/5.0 (compatible; MSIE 7.0; Windows NT 5.01; Trident/3.0),2-3 days,False
ORD-62446e3f-09bc-48ab-859e-74d72b5e7450,CUST-8f27ff9c-aac0-4c92-a05f-0661a2caa835,kathryn45@example.com,2025-09-13,delivered,debit_card,229.38,USD,mobile_ios,2026-04-28T11:21:34.711181Z,"745 Colleen Unions Apt. 666, Jackside, NE 91910","9445 Little Mall Apt. 290, Cartermouth, ND 26317",,a46382dd-e9d0-419a-a128-f169f25737e3,76.184.236.10,ORD_003,Mozilla/5.0 (compatible; MSIE 5.0; Windows NT 6.0; Trident/4.0),5-7 days,True
ORD-397ae0ef-1769-433e-8ac6-485cf0eb7cb8,CUST-5f6c80f5-3611-4cf8-aa79-3b1b7442e202,fgarcia@example.org,2025-04-24,shipped,paypal,1249.8,USD,mobile_android,2026-04-28T11:21:34.711441Z,"2461 Megan Dam Suite 261, East Andreaside, AK 68643","5324 Thomas Inlet Suite 723, Wallacemouth, OK 05724",,1c4448fd-d4cf-4a28-93f1-f7f0ee476a39,207.219.60.133,ORD_001,Opera/8.37.(X11; Linux x86_64; mk-MK) Presto/2.9.166 Version/11.00,3-5 days,True
ORD-4e7b26d1-5130-40e0-bd0b-d701425dd584,CUST-13cb0899-a190-4042-b615-9461a9e76900,ajohnson@example.com,2025-08-30,delivered,paypal,40.8,USD,pos,2026-04-28T11:21:34.711616Z,"37681 Dodson Station, New Stevenmouth, ME 63091","Unit 5128 Box 5176, DPO AP 59746",,cdcc5d66-efc6-4de8-b716-93e48648cc01,1.93.210.230,ORD_001,"Mozilla/5.0 (Macintosh; PPC Mac OS X 10_12_2 rv:3.0; fa-IR) AppleWebKit/534.38.7 (KHTML, like Gecko) Version/5.0.1 Safari/534.38.7",3-5 days,False
ORD-d0916db0-5838-44f3-83a0-7ce9dbce888f,CUST-34fde347-a6c4-46c8-b0d1-f115f92916ab,johnsonadam@example.com,2025-03-26,delivered,credit_card,602.1,USD,web,2026-04-28T11:21:34.711761Z,"331 Williams Mount, Sandraport, DE 90898","0269 Jones Walks Suite 933, Sawyermouth, WI 39486",,4ac89d4a-93f6-43dd-9ccf-6106a99cb131,24.221.77.83,ORD_005,Mozilla/5.0 (compatible; MSIE 5.0; Windows NT 11.0; Trident/5.1),1-2 days,False
ORD-02a7b2a5-cc41-49f2-ae31-e47a8ca7705f,CUST-9cda165c-b267-4334-b83e-11ac83b49131,garyromero@example.org,2024-09-03,delivered,credit_card,1229.25,USD,mobile_android,2026-04-28T11:21:34.712025Z,"31228 Michelle Points, Erikland, VT 30409","6918 Christina Port, West Katherine, MA 47076",PROMO-1376,acd27c1f-eb3c-4cf9-8834-448545b33882,20.21.228.0,ORD_005,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_12_3 rv:4.0; bn-IN) AppleWebKit/535.33.6 (KHTML, like Gecko) Version/4.1 Safari/535.33.6",3-5 days,False
ORD-a5d86f19-ae45-49ad-bb8f-dd54c5375aac,CUST-653d49a7-c961-4afe-ab90-af0fd2a09caa,tmorgan@example.net,2025-07-05,shipped,credit_card,289.0,USD,pos,2026-04-28T11:21:34.712297Z,"76930 Porter Plains, Christinehaven, WV 49405","946 Morgan Loop Apt. 061, Williamsfort, LA 99733",PROMO-3160,c7c291e0-ed79-40d4-bcb8-e0768a97de1b,130.47.146.122,ORD_004,Mozilla/5.0 (compatible; MSIE 7.0; Windows NT 5.01; Trident/4.0),5-7 days,False
ORD-36293bd0-f4d1-49a8-8ea1-8dbab68a50c1,CUST-f0d2ea57-6e4e-4d0e-a945-d40bbc314d5e,shawelizabeth@example.net,2024-06-28,delivered,bank_transfer,3764.59,USD,mobile_ios,2026-04-28T11:21:34.712573Z,"161 Michael Stream, Greenburgh, RI 41191","786 Brown Lodge Suite 888, Lake Tiffanymouth, PA 44578",PROMO-4354,36cb3adb-2fa9-40a1-b724-0786ba19401d,103.242.141.40,ORD_002,"Mozilla/5.0 (iPhone; CPU iPhone OS 9_3_6 like Mac OS X) AppleWebKit/534.0 (KHTML, like Gecko) CriOS/18.0.812.0 Mobile/03F315 Safari/534.0",3-5 days,True
ORD-aba7938a-a790-427c-872d-f061cd11b6c0,CUST-ba6bf00f-1d1f-4a5b-829f-9df9b9d1af9c,travisyoung@example.net,2024-12-26,delivered,bank_transfer,316.25,USD,mobile_android,2026-04-28T11:21:34.712862Z,"09541 Angela Mountain Apt. 632, South Rebecca, WV 41297","81146 Brittany Run Apt. 775, Lonniechester, ME 58248",,4a120204-7c0e-4d55-a2ef-388ec3a681b5,96.5.73.3,ORD_003,"Mozilla/5.0 (Linux; Android 8.0.0) AppleWebKit/534.0 (KHTML, like Gecko) Chrome/59.0.893.0 Safari/534.0",1-2 days,False
ORD-107c1684-6dcb-44f9-ad41-54a9e5788b96,CUST-817ea6b8-35e8-4b28-99c8-76fa8ed63b52,troy05@example.net,2024-08-14,delivered,credit_card,-3280.16,USD,mobile_android,2026-04-28T11:21:34.713137Z,"370 Watkins Summit, East Rachelside, AZ 31805","80964 Nancy Harbors, Codyland, WY 78424",,6850a48d-fba0-4588-8890-91c8c2cb28a9,31.203.130.10,ORD_002,Opera/8.33.(X11; Linux i686; sid-ET) Presto/2.9.189 Version/12.00,3-5 days,False
ORD-1aaff3c1-a019-484e-b516-c8da7b57560c,CUST-d614531e-4323-4381-ba37-651655c7eaf3,barbaramartin@example.com,2024-12-23,shipped,gift_card,1948.08,USD,mobile_android,2026-04-28T11:21:34.713386Z,"791 Scott Spurs, North Andrewstad, CT 80176","13149 Moore Parkway, Grahammouth, FM 52609",PROMO-8920,faba9c5f-09b1-45e1-bf2b-435a9c0cf125,186.72.200.242,ORD_002,Opera/8.10.(X11; Linux i686; es-PE) Presto/2.9.167 Version/12.00,3-5 days,False
ORD-170b5791-7d77-415a-9660-b36d4a268242,CUST-0a62dee3-65ee-4742-bcc5-981f4e510ca2,ryanwallace@example.com,2024-11-03,pending,paypal,1757.94,USD,mobile_android,2026-04-28T11:21:34.713646Z,"7385 Jacqueline Crossroad, East Alexis, MO 45537","1527 Dean Glen Suite 897, Brianfort, MP 77734",,68df3d6a-cd5b-425b-9a9c-ddce3813bed8,193.33.92.102,ORD_001,Mozilla/5.0 (Macintosh; PPC Mac OS X 10_11_3; rv:1.9.2.20) Gecko/3193-07-07 15:34:33.607170 Firefox/3.6.8,2-3 days,False
ORD-cc8f0843-8fdf-4ef9-a504-09b6fdd43beb,CUST-d33c3b22-6373-4483-bc69-f8ad1e39ad8c,david20@example.net,2025-10-14,delivered,debit_card,12.53,USD,mobile_ios,2026-04-28T11:21:34.713818Z,"027 Small Islands Suite 099, Amyport, NV 31659","02566 Alexandra Stravenue, Janetborough, CT 89669",PROMO-7956,2a530909-833d-4f7b-9e77-37c2a514865a,112.146.215.192,ORD_002,Mozilla/5.0 (compatible; MSIE 6.0; Windows NT 5.01; Trident/5.0),1-2 days,True
ORD-54e6f33e-6412-4d42-b72f-8ea4cf99000b,CUST-dba27c6f-61aa-415c-afcb-a8a2aec38fe5,stephanie22@example.org,2025-07-15,delivered,debit_card,1059.3,USD,pos,2026-04-28T11:21:34.713985Z,"719 Adam Ways, Shannonbury, ID 87280","6506 Sanchez Corners Apt. 085, South Roberthaven, NE 76252",,ca62015c-5b43-4c77-bd94-92ac18168881,74.13.22.234,ORD_005,Mozilla/5.0 (X11; Linux x86_64; rv:1.9.7.20) Gecko/3017-12-15 02:27:12.438320 Firefox/3.6.7,3-5 days,False
ORD-a50fa1c3-6212-4c6c-ad38-660141533aa0,CUST-1116a8bd-3e7b-4e83-bbd0-a047d07c5160,irobles@example.com,2026-03-16,delivered,paypal,1346.4,USD,web,2026-04-28T11:21:34.714278Z,"USNV Murphy, FPO AA 10785","USNS Jensen, FPO AP 41432",,373c745d-14ac-4b1e-9fe7-84f2734e3ce8,100.54.161.145,ORD_001,Opera/9.67.(Windows NT 5.01; ms-MY) Presto/2.9.179 Version/11.00,1-2 days,False
ORD-84218bf8-2fe6-4a02-98c6-81b6d5a6faaf,CUST-c7ec9298-13a7-4271-98e3-88c351c2a6ed,alexandria43@example.org,2025-11-09,delivered,debit_card,126.04,USD,mobile_ios,2026-04-28T11:21:34.714512Z,"693 Brown Forges, Chelseaport, VA 94142","097 Amanda Fort, Elliottborough, GU 57873",PROMO-9470,ec37e866-58fc-4fcd-bb75-df8810bd5a5e,117.197.211.51,ORD_002,Opera/9.38.(X11; Linux x86_64; hy-AM) Presto/2.9.186 Version/10.00,5-7 days,False
ORD-746a2683-5e46-4fc7-8ba9-d57e5877d245,CUST-2cf18d62-59e3-432e-8a10-ef26dd824780,normanjill@example.net,2025-09-13,shipped,bank_transfer,468.06,USD,mobile_android,2026-04-28T11:21:34.714788Z,"7614 Lang Mount, Hernandezland, MD 05615","Unit 3311 Box 1800, DPO AE 17361",,e1eaf43a-bf3f-4358-a94f-1497b045eed9,114.128.102.122,ORD_004,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_6; rv:1.9.6.20) Gecko/7085-08-18 20:08:27.252167 Firefox/3.8,5-7 days,False
ORD-81933f83-1d40-4f6e-b6e2-d47fee5a16df,CUST-1c838a9f-5702-45cb-9983-884ca45fe22f,kimcruz@example.net,2024-08-23,delivered,paypal,606.03,USD,pos,2026-04-28T11:21:34.714960Z,"0632 Harris Walk, Phillipschester, SC 96914","4312 Jennifer Mall, Washingtonborough, MO 62313",PROMO-9228,7670a017-d50b-43a5-b5dd-6043ae0421b7,45.22.42.153,ORD_001,Mozilla/5.0 (compatible; MSIE 8.0; Windows NT 5.0; Trident/3.1),1-2 days,False
ORD-1390fc57-c2a5-4db2-8e03-ca7f0c34db2a,CUST-db95a5b5-872c-4078-8c50-a0c3df498191,aford@example.org,2025-07-09,delivered,credit_card,323.57,USD,web,2026-04-28T11:21:34.715218Z,"27660 Bailey Route, Jamesborough, AZ 46020","USCGC Potter, FPO AE 48094",,6f8f7da4-456a-496c-89ed-d9130bd58a60,32.226.133.230,ORD_003,"Mozilla/5.0 (iPhone; CPU iPhone OS 2_2_1 like Mac OS X) AppleWebKit/532.0 (KHTML, like Gecko) CriOS/29.0.866.0 Mobile/52O814 Safari/532.0",2-3 days,False
ORD-984b9a38-85dd-4dc7-903a-6e2966728ab8,CUST-4755584b-e3d8-434b-8b9a-992fad5024f4,abbottjames@example.net,2024-12-22,cancelled,gift_card,1551.96,USD,web,2026-04-28T11:21:34.715483Z,"0512 Boyd Cliff, Robertmouth, MT 88903","3612 Megan Lodge, South Brianna, FM 17608",,2465b951-b813-4bb6-8db8-a82e89bd5fb7,116.217.124.227,ORD_003,Mozilla/5.0 (Windows NT 5.1; om-ET; rv:1.9.2.20) Gecko/3138-04-04 22:01:20.683853 Firefox/3.8,3-5 days,False
ORD-bef46d2d-f8da-48cf-88d2-f93b0890d0fc,CUST-da2b31ff-bff7-4945-875a-7faf9c5db054,carlgarcia@example.com,2024-09-30,confirmed,bank_transfer,755.65,USD,web,2026-04-28T11:21:34.715777Z,"3834 Long Creek, Murphymouth, NJ 91286","USNS Nguyen, FPO AP 40935",,2a61a31c-c6d9-4ae2-93dc-6ac7e7ef3336,29.103.38.161,ORD_004,Opera/9.96.(X11; Linux i686; byn-ER) Presto/2.9.185 Version/12.00,2-3 days,False
ORD-518c6325-3a91-4054-8ecf-b52a3f47d968,CUST-a97a695d-eb3a-4d6c-83a1-8239ead44c67,christopherspencer@example.org,2025-09-20,delivered,gift_card,101.27,USD,mobile_android,2026-04-28T11:21:34.716036Z,"59944 Erica Mall, Kimberlyville, FM 12206","4348 Donald Shoals, Parsonschester, SD 84753",,3fbeac08-c31a-440d-8509-cabc7e35fd9a,63.255.166.54,ORD_001,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_8_0) AppleWebKit/535.2 (KHTML, like Gecko) Chrome/24.0.871.0 Safari/535.2",5-7 days,False
