customer_id,first_name,last_name,email,phone,city,state,zip_code,loyalty_tier,loyalty_points,joined_date,is_active,acquisition_channel,referral_code,marketing_opt_in,account_status_code,last_login_at
CUST-2fb42f9e-04f3-4bea-8d14-f589e98d92b4,Sharon,Jackson,madison78@example.org,719-505-3424x8902,North Kellyfort,CT,65970,bronze,9434,2022-03-31,True,social,,True,A001,2026-02-13T05:12:57.310168Z
CUST-32dd492a-643b-4b71-bd2a-0d24138d2f7c,Danielle,Miller,erika42@example.net,(792)984-9576,Lake Amandaview,KY,30719,bronze,9653,2023-12-13,True,social,REF-7711,True,S002,2026-03-05T06:37:06.203955Z
CUST-f0631aa7-51f7-4798-88d6-7fd0244e11b6,Jenna,Flores,mikereyes@example.com,(477)216-6817x6186,East Cynthia,IA,20152,platinum,4810,2024-07-16,True,organic,,True,S002,2026-03-21T09:56:37.817664Z
CUST-76560738-acbe-47b8-ba78-d00b3031bdec,Rebecca,Smith,syoung@example.com,(467)239-1283x88469,North Rebeccachester,WV,03304,silver,3309,2023-03-05,True,social,,False,A001,2026-03-16T05:52:03.264515Z
CUST-b9c8d3f8-1b59-4971-9754-f021581bd40d,Matthew,Williamson,haleycabrera@example.org,+1-218-454-7367x7490,Gatesberg,MP,79003,silver,1126,2023-09-12,True,social,,True,A001,2026-03-19T09:15:15.128574Z
CUST-a5a39b79-5160-475d-948f-4bff393ccfb1,Tina,Baker,miguelshaw@example.com,706-956-9532,Brianfort,CO,77732,silver,5762,2025-09-12,True,social,,True,S002,2026-01-28T06:45:27.085254Z
CUST-ea3be5a2-980b-4e9e-a386-6e7bbf77fe8d,Scott,Johnson,barbara00@example.net,001-925-285-1470x81079,Brooksville,MN,25306,silver,3367,2024-03-06,True,paid_search,,True,A001,2026-03-04T18:13:18.820306Z
CUST-96e1b327-4b74-4f60-af8c-ac072d3525e3,Alexis,Craig,zsharp@example.net,001-494-893-4330x023,Port Kevinmouth,IN,01392,silver,4210,2022-03-21,True,social,,True,S002,2026-04-16T17:23:29.914512Z
CUST-d4a76e36-0c5d-4406-8a46-bfd9907325aa,Scott,Herrera,brian29@example.com,9256143475,Lake Teresabury,PW,15525,silver,2333,2024-12-08,True,referral,REF-7487,True,A001,2026-04-06T05:45:41.563678Z
CUST-108863cd-434f-4636-9cc4-7a94086085ff,Gregory,Case,frank07@example.com,+1-799-534-9380,Youngside,WA,30192,bronze,6729,2026-01-18,True,referral,,False,A001,2026-04-22T06:43:55.263931Z
CUST-9f6e6192-f220-4454-ba69-055a9152aa09,Timothy,Joseph,nancy73@example.net,+1-794-415-5120x1266,Port Andrea,DE,44307,bronze,1568,2024-04-30,True,paid_search,,True,S002,2026-03-16T14:37:15.178106Z
CUST-31d40e58-e6e3-46b7-b066-e75b0628a848,Anthony,Norton,lsmith@example.com,(257)372-5291,Lake Geraldstad,RI,95891,silver,10283,2024-03-09,True,email_campaign,,False,A001,2026-03-15T04:33:00.854401Z
CUST-bdc02427-142c-4447-b002-27ae0fbf8404,Elizabeth,Davis,smitheric@example.org,+1-734-648-0997x56114,Vanessamouth,FL,27758,platinum,1977,2023-02-11,False,paid_search,,False,A001,2026-02-13T21:11:56.153173Z
CUST-5e0f4e1c-3e45-4be1-95f8-19112a1b59b6,Richard,Thompson,halechelsea@example.org,+1-730-497-8389x43457,Mezaport,TX,74482,platinum,2157,2021-05-16,True,organic,,True,S002,2026-03-11T00:59:19.313369Z
CUST-5a5d9e8d-db45-4665-bf83-a92fefcb0b92,Traci,Mason,andrea55@example.net,9815808492,New Madisonshire,MI,80478,bronze,5145,2021-08-20,True,paid_search,,True,A001,2026-03-11T00:59:47.479717Z
CUST-493528e7-9e06-4912-994d-5444ecefa77e,Dylan,Martinez,christopherwong@example.org,+1-727-718-9167x6528,Markstad,LA,93699,bronze,2185,2021-10-08,True,email_campaign,,True,S002,2026-03-24T06:29:21.801743Z
CUST-17cd0611-27fe-4ce5-a436-e2ef9440383b,Aaron,Brown,wrightstephen@example.com,7319959638,Port Jamesport,FM,08851,bronze,2646,2022-12-23,True,organic,,True,D003,2026-03-23T15:08:29.769069Z
CUST-b502e8b9-3aa7-4cab-b0da-75e105c6a551,David,Johnson,usmith@example.org,+1-860-831-1669,North Claudiaville,WV,36384,bronze,11749,2024-02-17,False,social,,True,S002,2026-04-25T14:28:05.368763Z
CUST-832eeea5-648b-4bb7-bcae-5171509549fd,Rachel,Salazar,mmullins@example.org,304.259.7471,West Seth,OH,23211,bronze,6238,2025-05-16,True,referral,REF-4953,False,D003,2026-02-07T18:43:38.953267Z
CUST-8f3eabe5-3dab-420c-809f-0abb501228a0,Jerry,Bowen,jesselopez@example.net,(649)241-5425x336,Port Hayley,IN,99334,bronze,1141,2025-10-27,True,email_campaign,,False,D003,2026-04-28T01:49:54.318369Z
CUST-70490aa7-df7a-455e-800a-ed06b43fe6c7,Tina,Fox,hendersondawn@example.org,001-434-267-1447x35741,Dunnton,MH,23716,platinum,10001,2022-12-08,True,organic,,False,S002,2026-03-22T13:58:09.561993Z
CUST-90cd6975-8232-42b1-b099-3fdd56b119f6,Clayton,Harris,curtissmith@example.com,(242)946-4705,Arthurberg,GU,58279,silver,6163,2025-03-08,False,organic,,True,A001,2026-02-10T03:27:27.978850Z
CUST-9b40f374-b39e-45e5-9616-dadaf3d9d304,Lori,Andrews,samanthakaiser@example.org,001-671-726-8254x0622,Kathleenchester,PR,41872,gold,5608,2024-05-27,True,social,,True,D003,2026-04-05T21:05:55.353957Z
CUST-f5b83b8a-4789-4e4d-b43e-9bb6dbf9fb58,Michael,Reynolds,schwartzangel@example.org,216-295-3637x623,Lake Robert,AK,75344,bronze,7179,2023-09-05,True,referral,REF-0626,False,D003,2026-02-04T04:32:18.204889Z
CUST-a6580f80-314b-425b-9f9f-9068f2441421,Guy,Madden,jayhouston@example.org,+1-363-787-4506x923,Davidborough,MP,21326,gold,8061,2025-11-23,True,paid_search,,False,D003,2026-03-13T16:49:41.097993Z
CUST-432812b2-41ae-4dd8-98e4-50f614f6ee4e,Brandi,Ball,jennifer05@example.com,+1-417-952-3929x16762,East Scott,KY,34478,gold,8510,2023-06-07,True,referral,,True,A001,2026-03-30T22:31:31.755608Z
CUST-621e5a52-42de-411e-a4a4-d6209be80160,Ashley,Johnson,fordkristin@example.org,668-599-5835x46770,Amyborough,TX,26841,bronze,10378,2021-05-19,True,paid_search,,True,A001,2026-01-30T18:40:09.547981Z
CUST-35188f3b-0bf5-4907-8c72-796c70158dbb,Rebecca,Dennis,smithsteven@example.org,732.356.4951,Shafferstad,SD,63207,silver,876,2025-10-08,True,organic,,False,S002,2026-02-25T21:06:37.349704Z
CUST-82e68b6b-8381-4822-ae11-9e20f94d9a75,Wendy,King,diazsuzanne@example.com,818-444-5836x287,North Christopher,NV,80826,silver,5982,2025-12-27,True,paid_search,,True,D003,2026-02-06T02:20:08.950945Z
CUST-8cb88e3d-3657-41c7-ac68-909aa17b07f3,Joshua,Jacobs,patriciaevans@example.net,462.261.8285,Port Stacy,ND,64865,gold,3537,2023-11-29,True,email_campaign,,True,S002,2026-04-26T04:30:55.365001Z
CUST-c94c9beb-5db8-4c57-891a-14ca8311cd5a,Michael,Miller,mharris@example.org,818.661.4606x59581,Blakeburgh,WV,29890,silver,5915,2023-09-14,True,organic,,False,A001,2026-03-12T06:29:18.348655Z
CUST-7e5ed963-3207-48fc-860d-0ed7e3f16ed4,Thomas,Rosario,yruiz@example.org,+1-354-459-9698x59018,Sheilaport,CT,53348,bronze,11053,2025-01-29,True,referral,,True,S002,2026-02-17T17:00:13.395029Z
CUST-a09fa0e7-1da2-4f8c-8521-8189f3e95160,Kimberly,Sullivan,scottkatherine@example.net,001-586-246-9494x401,Harriston,AZ,48902,silver,8739,2025-04-18,True,email_campaign,,True,A001,2026-04-14T20:43:58.473067Z
CUST-4361fce1-78f2-40a2-8910-cae4701701a5,Lisa,Pitts,wbaxter@example.net,909.236.0339,West Amy,NC,22593,bronze,8080,2023-05-28,False,social,,True,S002,2026-03-04T13:42:20.625164Z
CUST-ecdc222d-fde3-4956-9b05-dfea03e04cfc,John,Barber,elewis@example.org,(984)476-5839,Beanland,ND,21383,gold,3214,2022-05-11,True,social,,True,A001,2026-03-02T05:05:31.516391Z
CUST-e8a6a62e-04b9-486f-a03c-af28d5902a5c,Tracy,Archer,tristanwilliamson@example.net,382-793-9249x8062,Trevormouth,WV,73317,silver,10605,2023-06-06,True,paid_search,,True,A001,2026-01-28T19:38:50.229110Z
CUST-ad57ae29-4daa-482a-b663-00c67ad8c9e8,Manuel,Mahoney,uhuynh@example.net,(209)922-3293x67700,Port Allisonton,GA,21023,silver,10383,2024-01-26,True,organic,,True,D003,2026-03-13T23:24:14.656097Z
CUST-35dd55fd-a747-4538-ab3a-59e2f05433b0,Daisy,Graham,abennett@example.com,(923)572-2587x3577,Priceborough,WV,67315,bronze,7171,2025-02-27,True,email_campaign,REF-9448,False,A001,2026-03-17T07:21:06.794090Z
CUST-17a29a99-9efa-4bc2-9ae3-9816a69d85fb,Thomas,Logan,darlene85@example.com,+1-805-296-5785x92142,North Jessicaport,MI,75522,bronze,7623,2026-03-19,True,email_campaign,REF-8653,False,A001,2026-02-20T20:36:36.876756Z
CUST-7c11ca78-2b91-4096-b2b8-11a984476368,Shirley,Howard,rodrigueztaylor@example.com,(918)363-8433x294,Alanchester,CT,06693,bronze,8669,2025-04-14,True,paid_search,,True,S002,2026-04-05T18:01:30.596142Z
CUST-70e90030-3c96-457c-96ab-2abf90cc6570,Theresa,Garcia,maryosborne@example.net,001-601-626-0763,North Brian,ND,72767,bronze,6869,2025-04-15,True,referral,,False,S002,2026-04-16T00:56:45.941781Z
CUST-6c9caa54-16bf-460d-97ad-77b4e129879b,Hannah,Schultz,webbseth@example.com,453.935.2669x94642,Josephland,WY,87439,gold,9509,2022-02-26,False,paid_search,,False,A001,2026-02-13T05:28:48.663309Z
CUST-6eedae36-6c80-4dc6-98fc-a1865a2358bb,Tommy,Walker,jamesmoore@example.com,001-853-434-3640x823,Jaredberg,WY,42566,bronze,7183,2025-05-05,True,social,,False,A001,2026-02-12T17:22:14.633926Z
CUST-017c6f9d-9cd2-45ea-8098-79515274711f,William,Davenport,joysnow@example.net,(482)680-0477,New Eduardotown,MT,14230,bronze,11153,2023-03-20,True,paid_search,,True,S002,2026-03-07T10:01:02.661637Z
CUST-03ec367b-c195-40df-a6f3-fee0e82bef0f,Ann,Shea,zmorrison@example.net,(492)559-4108,New Michaelbury,MS,18885,silver,8181,2023-04-30,False,email_campaign,,True,A001,2026-03-14T09:26:46.817267Z
CUST-3e6e8b38-43f6-4cb3-a980-9843e5c0e264,Brandon,Melton,makayla65@example.org,+1-672-935-4286,Port Isabel,MA,20473,gold,4272,2024-09-10,True,email_campaign,,False,S002,2026-04-16T19:31:13.055991Z
CUST-0a36084d-5830-4f98-a6eb-da3defe5802f,Anita,Ochoa,ubell@example.org,+1-553-420-5441x171,Kimbury,MN,06845,silver,11474,2025-12-06,True,organic,REF-2172,True,A001,2026-04-13T06:43:48.456410Z
CUST-e0afbab0-0040-44a0-bc91-a2840cd68dc2,Patricia,Osborne,jwatson@example.org,001-420-813-6320x757,Erikberg,IA,23598,bronze,9691,2021-12-21,True,referral,,True,A001,2026-02-01T03:56:13.964639Z
CUST-a9a07209-389b-48fc-9f34-4dbb22cde9b9,Joshua,Johnson,zcampbell@example.com,001-661-253-4873x50569,Carlfurt,ID,47311,gold,7813,2022-01-23,True,organic,,True,A001,2026-04-22T16:06:20.171270Z
CUST-06a68a63-a8ff-44b1-8b64-57a542ae363a,David,West,stewartmark@example.com,3978374772,West Tylerfurt,HI,95617,bronze,11565,2025-06-21,True,email_campaign,REF-9115,False,A001,2026-04-27T19:29:21.509792Z
CUST-0d38cd98-a964-4555-86da-33f590bf15d0,David,Gilbert,ksilva@example.com,+1-425-967-5482,Farmerhaven,VA,89111,bronze,7643,2023-12-20,True,referral,,False,A001,2026-03-01T02:56:17.361414Z
CUST-635095ed-50c4-46a5-81df-41bddee097d0,Victoria,Stevens,reynoldsvictor@example.org,934-508-3218,Port Stephanietown,KS,53890,gold,2290,2024-06-23,True,organic,,False,S002,2026-03-02T01:54:28.697966Z
CUST-dd9af96c-9a01-4d92-92db-1e70ce743781,Diana,Davidson,mathisdavid@example.org,001-701-223-9555x554,Andreahaven,AK,90533,bronze,11648,2023-10-29,True,social,,True,A001,2026-03-01T00:35:30.261992Z
CUST-f70461d3-5725-49f4-b5c6-1754458a9d5d,Stacy,Payne,kellerjacob@example.net,001-889-612-9665x36306,East Yvette,WV,69340,silver,8489,2023-01-21,True,organic,,False,A001,2026-02-23T06:31:52.708678Z
CUST-7f370578-b1c7-4193-908d-d8b10ac20d82,Rita,Walker,kennethgonzalez@example.com,227-333-6061,Joshuashire,OH,74636,bronze,7130,2022-10-17,True,organic,,True,A001,2026-03-07T08:12:21.561526Z
CUST-5a9bc1a4-2b54-457f-9814-e28d35d23a03,Marcia,Prince,emily53@example.com,+1-690-580-2135,Cordovaland,SD,63271,bronze,10824,2024-06-17,True,social,,True,D003,2026-04-26T08:24:55.795363Z
CUST-2491df6b-369d-49a6-91a0-dba6de83c464,James,King,ann09@example.com,001-907-706-6852x1020,Lake Alexandria,VT,42221,silver,7700,2025-04-24,True,referral,,True,A001,2026-02-12T23:58:07.973734Z
CUST-3420a766-8d16-4996-9a83-cb139ef08d20,Ronald,Holmes,michael83@example.org,(808)325-6015,Lukeside,PA,78584,silver,11349,2024-02-09,True,organic,,False,S002,2026-04-04T09:57:59.655613Z
CUST-1dfeb6bb-9cdc-4380-8b92-4632556a5923,Justin,Ramirez,jesse01@example.com,(649)642-5200,Nathanhaven,AS,29407,silver,10143,2023-08-12,True,referral,,False,A001,2026-02-03T02:59:48.012828Z
CUST-fb98b86f-93ee-4e4d-bcee-6bef1de81677,Kara,Robinson,francisjoseph@example.com,001-853-834-5216x9899,Seanview,PW,90267,gold,5914,2025-09-26,True,email_campaign,,False,S002,2026-03-10T02:03:54.732147Z
CUST-ed4b0bf1-018a-4fff-b07d-2ef2678b66a9,Anthony,Adkins,brian85@example.org,(793)627-4523,North Sarah,WY,64027,gold,5802,2022-06-06,True,social,,True,S002,2026-04-19T18:57:41.581903Z
CUST-49ea87be-8d10-4a9a-bebd-97612c2da462,Kelly,Scott,andrewyork@example.com,+1-866-237-1891x6326,Port Nancy,KY,53166,gold,3325,2025-10-16,True,email_campaign,REF-0275,True,A001,2026-02-06T12:23:13.519112Z
CUST-85e01352-57a2-4ddb-8b75-c4142d6e6e6a,Chad,Martinez,nhoward@example.net,551.504.4950x12495,Heidiville,TX,31825,bronze,2532,2024-07-03,True,referral,,False,A001,2026-02-11T12:25:28.849641Z
CUST-89972e48-02d1-4187-b3ff-7b933dd83610,Dawn,Smith,oallen@example.com,001-942-702-0722x905,Fletcherview,LA,46258,silver,6171,2024-08-30,True,referral,,False,A001,2026-03-11T08:55:24.475380Z
CUST-15920736-6e6e-4911-97b6-5391a219e8f3,Wendy,Erickson,griffinalicia@example.net,001-947-355-5757,West Emily,PW,39783,bronze,6117,2025-07-15,True,email_campaign,,False,A001,2026-03-09T18:16:20.562295Z
CUST-a3992be4-6cc3-4a9d-8686-0a6dfd8a021d,Daniel,Hall,mark03@example.org,4803426698,Frankhaven,CT,83337,bronze,9809,2022-06-08,True,paid_search,REF-8243,True,A001,2026-03-05T03:37:43.763147Z
CUST-7ad17850-9365-4400-9c0d-6ab8096a66d9,Douglas,Evans,fischerjohn@example.com,912-465-0787x22856,Wilkersonland,MI,71580,silver,267,2021-05-13,True,email_campaign,,False,A001,2026-02-09T04:19:59.225303Z
CUST-52221557-72e7-4703-b0a0-ef53612faf64,Diamond,Carlson,ortegajulia@example.net,565.797.1883x14248,West Joemouth,OH,64005,bronze,2976,2021-06-02,True,paid_search,,True,A001,2026-03-24T08:50:18.985594Z
CUST-e6e81b48-a538-42f6-aa2d-2bceeac18ea6,Adam,Anderson,sarahrodriguez@example.net,583-976-0194x375,Dennisburgh,FL,17860,bronze,783,2022-02-25,True,referral,REF-2753,False,A001,2026-04-23T04:28:28.731204Z
CUST-f58ba450-7035-4b5b-8478-57025e185a17,Johnny,Hall,mpearson@example.org,+1-948-931-4375,Davisville,FM,16448,bronze,4939,2021-12-19,True,social,REF-9579,True,A001,2026-03-28T22:08:54.763495Z
CUST-b4e0d32f-5107-4c9f-b90e-c751e04dd9b3,Laura,Bullock,jacksonkevin@example.org,6067061841,East Jamieside,WY,25293,silver,9149,2023-01-21,False,email_campaign,,False,A001,2026-03-13T10:05:58.626717Z
CUST-5422c81c-7fbf-4b71-a096-44c9b4303476,Paul,Williamson,kaiserchristina@example.net,+1-848-442-4715x311,Lake Mark,PR,62964,gold,6578,2022-01-14,True,referral,,True,S002,2026-03-02T18:09:15.479380Z
CUST-739269b9-eead-4671-8d5f-baf726dc66f1,Nicole,Callahan,marcus05@example.com,(262)386-2599,Deannaville,MT,18737,platinum,8549,2024-03-23,False,organic,,True,D003,2026-04-02T19:58:40.391689Z
CUST-a8f3082c-af28-4c41-a79b-41e48267a28c,Rodney,Booth,meghan78@example.org,577.212.7521x82478,Lake Susanfurt,KS,30812,bronze,10416,2023-11-01,True,paid_search,,True,A001,2026-03-05T13:11:07.233932Z
CUST-80977aa0-bf98-42cc-a87d-570140141be1,Jessica,Buchanan,kayla91@example.net,+1-825-840-3816x7409,Lake Rachelport,GU,38012,silver,6253,2022-03-03,True,referral,,True,A001,2026-03-04T15:39:57.374221Z
CUST-005f7ba0-8436-483d-a84b-c0c8827c2df6,Kristina,Morgan,lisacobb@example.net,001-452-238-3752x8242,East Christopher,WV,26747,gold,1210,2026-03-26,True,referral,,True,S002,2026-02-13T04:01:27.223443Z
CUST-faf36c13-3d96-402f-a09d-b4688b59f576,Misty,Campbell,xkim@example.com,791.559.8476x41611,Erikaton,IL,53761,bronze,5275,2024-03-02,False,referral,,True,A001,2026-04-08T03:01:33.338306Z
CUST-98dbd23f-b792-4709-9f19-f88aff0059bd,Melissa,Schultz,aguirrelinda@example.net,(950)746-5305,Port Taraport,MH,45683,gold,1273,2025-08-26,True,referral,,True,A001,2026-03-10T13:56:19.328732Z
CUST-abac700a-67bc-4612-a2d4-a3ba3405efbf,Briana,Hall,dwaynenelson@example.net,(960)412-7226,Saundersland,MO,78930,bronze,3955,2024-12-10,False,social,,True,D003,2026-02-21T15:17:29.618392Z
CUST-f86f66c5-fe6c-49bc-afe2-73a2ce367af6,Scott,Crawford,emartinez@example.net,3812723032,Millerborough,LA,53640,bronze,10814,2022-01-27,True,paid_search,REF-6393,True,S002,2026-02-07T01:22:11.172002Z
CUST-eceb6e58-341b-4858-910a-6b0d6405d7c9,Shannon,Hanson,jessicasingh@example.net,+1-875-756-0904,Chapmanside,VT,08621,bronze,3439,2022-05-19,True,email_campaign,REF-9995,True,A001,2026-02-21T20:57:27.610149Z
CUST-1cb27c47-3ce4-4d3b-9418-b3159faaa96b,Jeffrey,Dougherty,michellevazquez@example.com,+1-681-817-2234x41383,Vincentland,NM,10767,bronze,7801,2026-01-16,True,paid_search,,True,A001,2026-03-10T05:14:06.650524Z
CUST-addd421b-1fb3-43a2-8802-4a9d85dc9557,Deborah,Oconnor,robin27@example.com,6752368316,Morganmouth,CA,12999,bronze,10482,2021-07-24,True,social,,True,A001,2026-02-26T16:15:12.256642Z
CUST-885de1e1-fd81-4727-80ff-907f2299aed9,Kara,Olsen,kristyedwards@example.org,612-596-4729x07159,Lewishaven,MA,61931,bronze,7113,2022-06-14,False,email_campaign,,True,A001,2026-03-11T11:55:39.152259Z
CUST-7ecc000c-6e57-4844-ad13-5ca080c40647,Hannah,Perez,samanthali@example.org,+1-700-419-8653x010,Nguyenshire,WV,75093,bronze,4245,2025-06-12,False,email_campaign,REF-2900,False,A001,2026-02-26T12:24:21.183155Z
CUST-d88f93bd-6d39-4db8-b994-7f6834ee8636,Vanessa,Gutierrez,eric95@example.org,835.263.3396x0869,East Andrewview,OH,25811,silver,5707,2021-09-18,True,paid_search,,False,A001,2026-02-08T09:16:33.129255Z
CUST-a74407fe-fe04-4ac8-8f49-d5b6485a209a,Taylor,Wheeler,wilsonrebekah@example.net,+1-757-756-0656x485,Juliabury,FM,84549,silver,6516,2024-12-10,True,paid_search,,False,A001,2026-04-26T14:00:15.208033Z
CUST-5a3f2f63-70fb-4ed4-afa3-815d686450e4,Frances,Gonzales,pmiller@example.com,001-436-590-8753x2346,Port Ann,WA,90612,silver,11326,2023-01-04,True,referral,,True,S002,2026-02-26T22:54:07.413546Z
CUST-e43108ff-2231-4afb-bd71-2341fb49dcf1,Jeffery,Ryan,jorgeharris@example.org,946.791.2260,East Robert,WY,79071,silver,9425,2021-10-27,True,email_campaign,,False,A001,2026-02-10T08:26:43.216349Z
CUST-f5477e41-c472-48b3-b377-5f30690ac30b,Randy,Caldwell,hamiltonanthony@example.org,+1-259-227-6628x34769,Townsendchester,AR,91620,bronze,7783,2025-06-09,True,organic,,False,S002,2026-02-06T19:32:17.707695Z
CUST-76ac3e89-9d04-42b2-8309-1876b1317d4a,Eric,Sandoval,paul07@example.net,550-588-9993,Lauraville,CT,67373,silver,7709,2025-07-17,True,paid_search,REF-0401,False,A001,2026-03-23T14:53:26.035856Z
CUST-b928af6e-50ef-42e0-a6ba-0896cde977be,Samuel,Pearson,andre41@example.org,3332845294,Calvinmouth,HI,45317,gold,9619,2023-01-20,True,referral,REF-6040,True,S002,2026-02-13T12:56:43.137424Z
CUST-e2099680-42a3-4246-b2e2-2c35b3aa8a12,Nicole,Carrillo,angela24@example.net,001-262-708-7765x37926,South Terry,KS,07867,bronze,10536,2023-03-10,False,referral,,False,D003,2026-02-18T02:16:44.029227Z
CUST-02226dd7-f661-49b6-8fab-d60a78cf8b21,Miguel,Washington,nancyramirez@example.org,001-957-868-1630x20617,Lake Williamchester,CA,14353,silver,1745,2022-09-28,True,referral,,False,A001,2026-04-07T16:41:57.990017Z
CUST-13371b11-7a97-418d-b425-d978d65ed1a1,Melissa,Price,chase78@example.com,001-406-557-2450x830,New Heatherberg,KS,64340,gold,8048,2024-01-15,True,organic,,True,A001,2026-02-22T05:18:33.917562Z
CUST-f7c2cf54-3694-4562-b9cb-c028fd5f7e3d,Kathleen,Hampton,wgarcia@example.net,(702)675-9790,West Markchester,TX,99115,silver,10679,2025-09-26,True,paid_search,,True,D003,2026-02-18T11:24:35.028943Z
CUST-db574ba9-2a22-48f9-b4eb-505a6c767493,Aaron,Holmes,wattsdouglas@example.org,9626317669,Lake David,HI,53929,silver,2598,2025-09-26,False,paid_search,,False,D003,2026-02-05T16:41:21.747877Z
CUST-d25bfbd1-9d8a-4ffe-835f-d34ce1b9dbe7,Brendan,Wilson,mooresarah@example.org,001-649-655-9367x915,North Valerie,KS,62433,bronze,5518,2024-11-19,True,social,,True,S002,2026-03-22T11:52:43.695955Z
CUST-68d384c5-9686-4de3-8156-ff2ce8b16c49,Karen,Sanchez,mwalls@example.com,(997)469-0866,East Hunterstad,TN,29650,bronze,11069,2024-07-25,True,referral,,True,S002,2026-03-01T11:27:12.143327Z
CUST-7f57caac-ba12-4e22-85ae-aa3015e73159,Julie,Garcia,brandon56@example.org,724.874.7066x9065,Port Anna,WV,65057,gold,11789,2022-03-27,True,referral,REF-7004,True,A001,2026-02-05T08:09:46.206338Z
CUST-a954b4c4-5665-4320-b10f-e0077652ebe4,Shane,Levine,jacquelineramirez@example.org,+1-298-266-0396x4515,New Anthonyside,FL,59151,platinum,7015,2023-08-12,True,referral,,True,A001,2026-02-24T04:30:54.810658Z
CUST-cd9c7d55-fe09-4dff-9555-18638eacbda2,Laura,Johnson,pamelawilliams@example.net,574-595-7368,Wilsonborough,AS,62671,gold,1650,2023-11-15,True,email_campaign,,True,S002,2026-03-25T18:41:34.995631Z
CUST-90c1d9e7-9bbc-44cd-802a-9d7551cf53be,James,Calderon,dwilliams@example.com,556-957-6778x585,South Amandafurt,MP,37197,gold,522,2023-06-18,True,referral,REF-4511,True,A001,2026-02-01T17:58:42.304967Z
CUST-20961e10-a58a-4812-a7c5-70433ab3a755,Sara,Garcia,joann62@example.com,313.324.7497x68006,Cainmouth,WV,14844,bronze,10989,2022-02-01,True,email_campaign,,False,S002,2026-02-04T17:23:21.110126Z
CUST-bb5d590d-6b38-4c2e-b12c-4db0701ba4e5,Scott,Jordan,nicholas40@example.com,+1-598-828-2355,North Sarah,OR,75210,silver,7034,2025-06-11,True,referral,REF-8241,True,S002,2026-03-26T14:55:15.062227Z
CUST-762b51a9-b08c-4b13-a51e-2a1646f55cd4,Chris,Moore,fchapman@example.com,5047305762,Kimberlyside,WV,81365,bronze,1353,2024-04-09,True,referral,,False,S002,2026-03-21T13:11:49.034625Z
CUST-2a6e6ea9-4cd7-4d42-8336-6c8a9419d47e,Laura,Carpenter,baileyterri@example.com,797.768.1736,North Ashley,GA,33992,bronze,11229,2025-02-06,True,email_campaign,,False,A001,2026-02-02T13:21:06.739971Z
CUST-94bc9924-8b94-44b6-872e-d6f66ae95386,Scott,Johnson,brittany04@example.com,553-634-6595x584,Jeffberg,MA,51983,gold,4670,2021-10-20,True,referral,,True,A001,2026-02-28T07:47:56.596935Z
CUST-316ca0e6-67c2-42b1-b68d-6faf24c9a5e9,Jordan,Collins,ismith@example.net,(639)784-2139,Barronbury,GA,06498,silver,1833,2024-05-27,True,referral,,True,A001,2026-04-01T12:08:32.161727Z
CUST-ab776a1a-9b1a-4498-934a-99e92eb165e3,Jeremy,Nelson,pcook@example.com,(390)505-2614x060,Lake Tony,WA,90406,bronze,11354,2021-10-18,True,social,,True,D003,2026-02-03T16:34:34.172813Z
CUST-86fcbe3c-a753-4e16-9adf-f1b81941ebee,Caitlin,Robinson,zhartman@example.org,+1-922-627-1270x47712,North Stephenville,KS,85463,silver,11669,2023-09-15,True,organic,,True,A001,2026-02-17T11:39:36.187281Z
CUST-152fe3b0-2e41-40c1-95fc-0c9ad14c446a,Dennis,Russo,monica70@example.org,+1-853-839-0538x99882,Lake Todd,OH,28850,bronze,9072,2021-10-14,True,paid_search,,True,A001,2026-02-17T22:50:47.076183Z
CUST-00559579-48ed-42a6-804d-f621b4712f18,Joel,Travis,vperry@example.org,380.367.3782x488,Lake Michaelbury,WI,78143,bronze,5168,2021-12-19,True,referral,,True,A001,2026-04-13T13:06:58.578245Z
CUST-53efeac4-f877-49e2-98c0-f1f7adc0ce04,Elizabeth,Brown,johnsonsara@example.com,(494)207-5754,New Amy,NJ,58546,bronze,5451,2024-10-09,True,paid_search,,True,D003,2026-02-07T12:17:23.680853Z
CUST-52b85cad-ab51-4da7-b977-64a4b96a7b4b,Tracy,Anderson,kathrynholloway@example.com,468-368-4300,Amyberg,AZ,38760,gold,2971,2024-09-03,True,organic,,False,A001,2026-03-04T00:29:37.730487Z
CUST-a3f9e395-d77f-4d44-80dd-87864de21d5a,Patricia,Patel,moorejasmine@example.org,807.291.6600,Jamesport,AS,36294,silver,2901,2024-05-13,True,organic,,True,A001,2026-03-24T08:06:55.522007Z
CUST-fc7018a7-e38f-468e-9446-e129f20fcc59,Caitlyn,Gonzalez,amy84@example.net,001-762-440-6091x88645,North Gregory,WY,80018,gold,2307,2024-05-22,True,paid_search,,True,S002,2026-04-25T00:17:17.238583Z
CUST-328d5810-3fa6-4a5d-b83a-1dcbdfd18aaa,Geoffrey,Carr,heather60@example.com,(577)949-9922x288,Douglasside,UT,04562,silver,7126,2022-01-03,True,paid_search,,True,A001,2026-03-28T15:27:01.979641Z
CUST-f53950f3-d430-40c2-9085-404ffafcab43,Travis,Sutton,megancosta@example.com,(429)690-5483x1972,Port Christopherside,MN,60852,bronze,5503,2022-11-11,True,paid_search,,True,S002,2026-02-13T07:13:49.093479Z
